reading_id,sensor_id,value,recorded_at,sensor_type
448,4,7.823031902313232,2024-12-28 17:00:25.63337,PH
449,5,1128.108642578125,2024-12-28 17:00:25.992337,TDS
450,3,16.9375,2024-12-28 17:10:26.467181,Temp
451,4,7.59469175338745,2024-12-28 17:10:27.083642,PH
452,5,1076.05712890625,2024-12-28 17:10:27.353648,TDS
453,3,16.9375,2024-12-28 17:20:27.719366,Temp
454,4,7.58434534072876,2024-12-28 17:20:27.983509,PH
455,5,1112.9017333984375,2024-12-28 17:20:28.387986,TDS
456,3,16.875,2024-12-28 17:30:28.829614,Temp
457,4,7.5743584632873535,2024-12-28 17:30:29.172949,PH
458,5,1082.3524169921875,2024-12-28 17:30:29.430291,TDS
459,3,16.9375,2024-12-28 17:40:29.954638,Temp
460,4,7.574628829956055,2024-12-28 17:40:30.253401,PH
461,5,1131.7574462890625,2024-12-28 17:40:30.523686,TDS
462,3,16.875,2024-12-28 17:50:31.109832,Temp
463,4,7.58245611190796,2024-12-28 17:50:31.581912,PH
464,5,1090.0926513671875,2024-12-28 17:50:31.993172,TDS
465,3,16.9375,2024-12-28 18:00:32.342139,Temp
466,4,7.584525108337402,2024-12-28 18:00:32.704274,PH
467,5,1115.0625,2024-12-28 18:00:33.111783,TDS
468,3,16.9375,2024-12-28 18:10:33.561019,Temp
469,4,7.36842155456543,2024-12-28 18:10:33.898929,PH
470,5,1094.336181640625,2024-12-28 18:10:34.256932,TDS
471,3,16.9375,2024-12-28 18:20:34.626005,Temp
472,4,7.366621494293213,2024-12-28 18:20:34.886675,PH
473,5,1105.01171875,2024-12-28 18:20:35.247404,TDS
474,3,16.9375,2024-12-28 18:30:35.676174,Temp
475,4,7.354206085205078,2024-12-28 18:30:36.030774,PH
476,5,1115.78369140625,2024-12-28 18:30:36.286695,TDS
477,3,16.875,2024-12-28 18:40:36.938212,Temp
478,4,7.35528564453125,2024-12-28 18:40:37.210954,PH
479,5,1116.5052490234375,2024-12-28 18:40:37.481438,TDS
480,3,16.9375,2024-12-28 18:50:38.033819,Temp
481,4,7.35330629348755,2024-12-28 18:50:38.449607,PH
482,5,1120.843505859375,2024-12-28 18:50:38.851136,TDS
483,3,16.9375,2024-12-28 19:00:39.122832,Temp
484,4,7.356724739074707,2024-12-28 19:00:39.438425,PH
485,5,1080.9505615234375,2024-12-28 19:00:39.707381,TDS
486,3,16.9375,2024-12-28 19:10:40.273035,Temp
487,4,7.363022804260254,2024-12-28 19:10:40.627185,PH
488,5,1139.8232421875,2024-12-28 19:10:41.000879,TDS
489,3,16.875,2024-12-28 19:20:41.415291,Temp
490,4,7.373999118804932,2024-12-28 19:20:41.687355,PH
491,5,1105.7269287109375,2024-12-28 19:20:42.115226,TDS
492,3,16.875,2024-12-28 19:30:42.475446,Temp
493,4,7.378767490386963,2024-12-28 19:30:42.91825,PH
494,5,1120.119384765625,2024-12-28 19:30:43.211471,TDS
495,3,16.9375,2024-12-28 19:40:43.718484,Temp
496,4,7.375438690185547,2024-12-28 19:40:44.101704,PH
497,5,1086.568115234375,2024-12-28 19:40:44.515902,TDS
498,3,16.9375,2024-12-28 19:50:44.899075,Temp
499,4,7.363022804260254,2024-12-28 19:50:45.404838,PH
500,5,1095.7540283203125,2024-12-28 19:50:45.667032,TDS
501,3,16.9375,2024-12-28 20:00:46.206033,Temp
502,4,7.36158323287964,2024-12-28 20:00:46.506471,PH
503,5,1105.01171875,2024-12-28 20:00:46.9101,TDS
504,3,16.9375,2024-12-28 20:10:47.34916,Temp
505,4,7.37471866607666,2024-12-28 20:10:47.749977,PH
506,5,1118.6724853515625,2024-12-28 20:10:48.055287,TDS
507,3,16.875,2024-12-28 20:20:48.589813,Temp
508,4,7.378857612609863,2024-12-28 20:20:48.898805,PH
509,5,1127.380126953125,2024-12-28 20:20:49.254421,TDS
510,3,16.875,2024-12-28 20:30:49.646642,Temp
511,4,7.38128662109375,2024-12-28 20:30:49.90896,PH
512,5,1095.044921875,2024-12-28 20:30:50.195077,TDS
513,3,16.875,2024-12-28 20:40:50.785234,Temp
514,4,7.38758420944214,2024-12-28 20:40:51.197611,PH
515,5,1069.102294921875,2024-12-28 20:40:51.550649,TDS
516,3,16.875,2024-12-28 20:50:51.875268,Temp
517,4,7.400179862976074,2024-12-28 20:50:52.13423,PH
518,5,1094.336181640625,2024-12-28 20:50:52.398019,TDS
519,3,16.875,2024-12-28 21:00:52.947915,Temp
520,4,7.414304733276367,2024-12-28 21:00:53.274246,PH
521,5,1102.155517578125,2024-12-28 21:00:53.533648,TDS
522,3,16.875,2024-12-28 21:10:54.005344,Temp
523,4,7.413495063781738,2024-12-28 21:10:54.271672,PH
524,5,1105.01171875,2024-12-28 21:10:54.547092,TDS
525,3,16.875,2024-12-28 21:20:55.06537,Temp
526,4,7.418893337249756,2024-12-28 21:20:55.419975,PH
527,5,1105.01171875,2024-12-28 21:20:55.767959,TDS
528,3,16.875,2024-12-28 21:30:56.280824,Temp
529,4,7.407647132873535,2024-12-28 21:30:56.654869,PH
530,5,1144.2449951171875,2024-12-28 21:30:56.907155,TDS
531,3,16.9375,2024-12-28 21:40:57.40468,Temp
532,4,7.40080976486206,2024-12-28 21:40:57.805352,PH
533,5,1106.4423828125,2024-12-28 21:40:58.259583,TDS
534,3,16.9375,2024-12-28 21:50:58.526864,Temp
535,4,7.404768466949463,2024-12-28 21:50:58.804971,PH
536,5,1095.7540283203125,2024-12-28 21:50:59.058245,TDS
537,3,16.9375,2024-12-28 22:00:59.585659,Temp
538,4,7.3933424949646,2024-12-28 22:00:59.886673,PH
539,5,1069.102294921875,2024-12-28 22:01:00.347338,TDS
540,3,16.875,2024-12-28 22:11:00.736587,Temp
541,4,7.402878761291504,2024-12-28 22:11:01.010196,PH
542,5,1105.01171875,2024-12-28 22:11:01.365581,TDS
543,3,16.875,2024-12-28 22:21:01.804128,Temp
544,4,7.401619911193848,2024-12-28 22:21:02.182255,PH
545,5,1078.1517333984375,2024-12-28 22:21:02.439819,TDS
546,3,16.875,2024-12-28 22:31:02.919461,Temp
547,4,7.400450229644775,2024-12-28 22:31:03.232876,PH
548,5,1085.8643798828125,2024-12-28 22:31:03.5307,TDS
549,3,16.875,2024-12-28 22:41:04.017855,Temp
550,4,7.406567573547363,2024-12-28 22:41:04.271475,PH
551,5,1089.386962890625,2024-12-28 22:41:04.590253,TDS
552,3,16.875,2024-12-28 22:51:05.071458,Temp
553,4,7.4170942306518555,2024-12-28 22:51:05.467053,PH
554,5,1090.0926513671875,2024-12-28 22:51:05.947748,TDS
555,3,16.875,2024-12-28 23:01:06.233403,Temp
556,4,7.403509140014648,2024-12-28 23:01:06.516288,PH
557,5,1115.0625,2024-12-28 23:01:06.87865,TDS
558,3,16.9375,2024-12-28 23:11:07.40816,Temp
559,4,7.409357070922852,2024-12-28 23:11:07.677381,PH
560,5,1117.2271728515625,2024-12-28 23:11:07.944234,TDS
561,3,16.875,2024-12-28 23:21:08.519314,Temp
562,4,7.398380756378174,2024-12-28 23:21:08.895058,PH
563,5,1105.7269287109375,2024-12-28 23:21:09.258467,TDS
564,3,16.875,2024-12-28 23:31:09.687205,Temp
565,4,7.180926322937012,2024-12-28 23:31:09.952092,PH
566,5,1110.0267333984375,2024-12-28 23:31:10.3019,TDS
567,3,16.875,2024-12-28 23:41:10.742843,Temp
568,4,7.40818738937378,2024-12-28 23:41:11.135258,PH
569,5,1121.568115234375,2024-12-28 23:41:11.544734,TDS
570,3,16.875,2024-12-28 23:51:12.002998,Temp
571,4,7.622581958770752,2024-12-28 23:51:12.396548,PH
572,5,1097.173583984375,2024-12-28 23:51:12.704572,TDS
573,3,16.9375,2024-12-29 00:01:13.189645,Temp
574,4,7.628339767456055,2024-12-29 00:01:13.474198,PH
575,5,1109.30908203125,2024-12-29 00:01:13.893372,TDS
576,3,16.875,2024-12-29 00:11:14.373322,Temp
577,4,7.625011444091797,2024-12-29 00:11:14.831458,PH
578,5,1121.568115234375,2024-12-29 00:11:15.310872,TDS
579,3,16.875,2024-12-29 00:21:15.556227,Temp
580,4,7.615564346313477,2024-12-29 00:21:15.878866,PH
581,5,1107.158447265625,2024-12-29 00:21:16.246724,TDS
582,3,16.875,2024-12-29 00:31:16.771216,Temp
583,4,7.606027603149414,2024-12-29 00:31:17.177827,PH
584,5,1105.7269287109375,2024-12-29 00:31:17.528609,TDS
585,3,16.875,2024-12-29 00:41:17.960172,Temp
586,4,7.605398178100586,2024-12-29 00:41:18.368396,PH
587,5,1116.5052490234375,2024-12-29 00:41:18.678357,TDS
588,3,16.875,2024-12-29 00:51:19.159328,Temp
589,4,7.832298278808594,2024-12-29 00:51:19.516645,PH
590,5,1106.4423828125,2024-12-29 00:51:19.822072,TDS
591,3,16.875,2024-12-29 01:01:20.312117,Temp
592,4,7.842464923858643,2024-12-29 01:01:20.664586,PH
593,5,1104.297119140625,2024-12-29 01:01:21.021085,TDS
594,3,16.875,2024-12-29 01:11:21.36784,Temp
595,4,7.62618112564087,2024-12-29 01:11:21.674131,PH
596,5,1105.01171875,2024-12-29 01:11:21.965411,TDS
597,3,16.9375,2024-12-29 01:21:22.454893,Temp
598,4,7.615204811096191,2024-12-29 01:21:22.919182,PH
599,5,1087.2720947265625,2024-12-29 01:21:23.211451,TDS
600,3,16.875,2024-12-29 01:31:23.753015,Temp
601,4,7.629599571228027,2024-12-29 01:31:24.15104,PH
602,5,1102.155517578125,2024-12-29 01:31:24.567729,TDS
603,3,16.875,2024-12-29 01:41:24.95015,Temp
604,4,7.617633819580078,2024-12-29 01:41:25.353121,PH
605,5,1107.874755859375,2024-12-29 01:41:25.640168,TDS
606,3,16.875,2024-12-29 01:51:26.10051,Temp
607,4,7.606567859649658,2024-12-29 01:51:26.496249,PH
608,5,1100.0179443359375,2024-12-29 01:51:26.952575,TDS
609,3,16.9375,2024-12-29 02:01:27.234581,Temp
610,4,7.6058478355407715,2024-12-29 02:01:27.58533,PH
611,5,1105.01171875,2024-12-29 02:01:27.855332,TDS
612,3,16.875,2024-12-29 02:11:28.378807,Temp
613,4,7.588573932647705,2024-12-29 02:11:28.758138,PH
614,5,1115.78369140625,2024-12-29 02:11:29.139401,TDS
615,3,16.875,2024-12-29 02:21:29.645818,Temp
616,4,7.581916332244873,2024-12-29 02:21:29.926479,PH
617,5,1108.5916748046875,2024-12-29 02:21:30.254894,TDS
618,3,16.875,2024-12-29 02:31:30.825934,Temp
619,4,7.5883941650390625,2024-12-29 02:31:31.237402,PH
620,5,1080.9505615234375,2024-12-29 02:31:31.656073,TDS
621,3,16.875,2024-12-29 02:41:32.031927,Temp
622,4,7.596131324768066,2024-12-29 02:41:32.423196,PH
623,5,1100.72998046875,2024-12-29 02:41:32.855509,TDS
624,3,16.875,2024-12-29 02:51:33.185268,Temp
625,4,7.595951080322266,2024-12-29 02:51:33.514941,PH
626,5,1132.488525390625,2024-12-29 02:51:33.844418,TDS
627,3,16.875,2024-12-29 03:01:34.31533,Temp
628,4,7.599460124969482,2024-12-29 03:01:34.720643,PH
629,5,1115.78369140625,2024-12-29 03:01:35.143497,TDS
630,3,16.875,2024-12-29 03:11:35.530662,Temp
631,4,7.596851348876953,2024-12-29 03:11:35.887672,PH
632,5,1107.158447265625,2024-12-29 03:11:36.176383,TDS
633,3,16.875,2024-12-29 03:21:36.737196,Temp
634,4,7.58344554901123,2024-12-29 03:21:37.213382,PH
635,5,1127.380126953125,2024-12-29 03:21:37.520316,TDS
636,3,16.875,2024-12-29 03:31:38.040416,Temp
637,4,7.57139015197754,2024-12-29 03:31:38.514123,PH
638,5,1095.7540283203125,2024-12-29 03:31:38.851982,TDS
639,3,16.875,2024-12-29 03:41:39.258176,Temp
640,4,7.56041383743286,2024-12-29 03:41:39.606003,PH
641,5,1109.30908203125,2024-12-29 03:41:40.047238,TDS
642,3,16.875,2024-12-29 03:51:40.461462,Temp
643,4,7.570130348205566,2024-12-29 03:51:40.724865,PH
644,5,1098.594970703125,2024-12-29 03:51:41.106781,TDS
645,3,16.875,2024-12-29 04:01:41.532061,Temp
646,4,7.574718952178955,2024-12-29 04:01:42.009051,PH
647,5,1094.336181640625,2024-12-29 04:01:42.270992,TDS
648,3,16.875,2024-12-29 04:11:42.743666,Temp
649,4,7.575618267059326,2024-12-29 04:11:43.206745,PH
650,5,1073.270263671875,2024-12-29 04:11:43.490082,TDS
651,3,16.875,2024-12-29 04:21:43.980566,Temp
652,4,7.5712103843688965,2024-12-29 04:21:44.316869,PH
653,5,1108.5916748046875,2024-12-29 04:21:44.653082,TDS
654,3,16.875,2024-12-29 04:31:45.21526,Temp
655,4,7.558164596557617,2024-12-29 04:31:45.487077,PH
656,5,1123.0185546875,2024-12-29 04:31:45.901126,TDS
657,3,16.875,2024-12-29 04:41:46.4102,Temp
658,4,7.341610431671143,2024-12-29 04:41:46.736681,PH
659,5,1136.884033203125,2024-12-29 04:41:47.200255,TDS
660,3,16.875,2024-12-29 04:51:47.62612,Temp
661,4,7.329644680023193,2024-12-29 04:51:48.027941,PH
662,5,1128.108642578125,2024-12-29 04:51:48.394369,TDS
663,3,16.875,2024-12-29 05:01:48.790116,Temp
664,4,7.334413051605225,2024-12-29 05:01:49.078877,PH
665,5,1112.182373046875,2024-12-29 05:01:49.380117,TDS
666,3,16.875,2024-12-29 05:11:49.981103,Temp
667,4,7.34772777557373,2024-12-29 05:11:50.343955,PH
668,5,1124.470703125,2024-12-29 05:11:50.62147,TDS
669,3,16.875,2024-12-29 05:21:51.17411,Temp
670,4,7.351326942443848,2024-12-29 05:21:51.468945,PH
671,5,1083.7559814453125,2024-12-29 05:21:51.891581,TDS
672,3,16.875,2024-12-29 05:31:52.267599,Temp
673,4,7.3421502113342285,2024-12-29 05:31:52.670375,PH
674,5,1070.489990234375,2024-12-29 05:31:53.075556,TDS
675,3,16.875,2024-12-29 05:41:53.512877,Temp
676,4,7.3437700271606445,2024-12-29 05:41:53.791428,PH
677,5,1128.108642578125,2024-12-29 05:41:54.169785,TDS
678,3,16.875,2024-12-29 05:51:54.677886,Temp
679,4,7.34232997894287,2024-12-29 05:51:55.085064,PH
680,5,1087.2720947265625,2024-12-29 05:51:55.473829,TDS
681,3,16.875,2024-12-29 06:01:55.746605,Temp
682,4,7.35330629348755,2024-12-29 06:01:56.169027,PH
683,5,1125.1973876953125,2024-12-29 06:01:56.566583,TDS
684,3,16.875,2024-12-29 06:11:56.921047,Temp
685,4,7.579217433929443,2024-12-29 06:11:57.370384,PH
686,5,1081.6512451171875,2024-12-29 06:11:57.71933,TDS
687,3,16.875,2024-12-29 06:21:58.16125,Temp
688,4,7.56689167022705,2024-12-29 06:21:58.547657,PH
689,5,1112.182373046875,2024-12-29 06:21:58.876774,TDS
690,3,16.9375,2024-12-29 06:31:59.247294,Temp
691,4,7.568871021270752,2024-12-29 06:31:59.554311,PH
692,5,1123.744384765625,2024-12-29 06:31:59.814848,TDS
693,3,16.875,2024-12-29 06:42:00.438795,Temp
694,4,7.57597827911377,2024-12-29 06:42:00.786303,PH
695,5,1083.7559814453125,2024-12-29 06:42:01.160273,TDS
696,3,16.875,2024-12-29 06:52:01.529872,Temp
697,4,7.589293479919434,2024-12-29 06:52:01.78339,PH
698,5,1115.78369140625,2024-12-29 06:52:02.042337,TDS
699,3,16.875,2024-12-29 07:02:02.671785,Temp
700,4,7.60026979446411,2024-12-29 07:02:02.928331,PH
701,5,1100.72998046875,2024-12-29 07:02:03.285009,TDS
702,3,16.875,2024-12-29 07:12:03.716384,Temp
703,4,7.61304521560669,2024-12-29 07:12:04.073865,PH
704,5,1097.884033203125,2024-12-29 07:12:04.376753,TDS
705,3,16.875,2024-12-29 07:22:04.957008,Temp
706,4,7.612955570220947,2024-12-29 07:22:05.369826,PH
707,5,1120.843505859375,2024-12-29 07:22:05.794593,TDS
708,3,16.875,2024-12-29 07:32:06.107197,Temp
709,4,7.613494873046875,2024-12-29 07:32:06.471373,PH
710,5,1090.798828125,2024-12-29 07:32:06.882275,TDS
711,3,16.875,2024-12-29 07:42:07.309156,Temp
712,4,7.615474224090576,2024-12-29 07:42:07.717774,PH
713,5,1094.336181640625,2024-12-29 07:42:08.127175,TDS
714,3,16.875,2024-12-29 07:52:08.525509,Temp
715,4,7.844354152679443,2024-12-29 07:52:08.880488,PH
716,5,1135.4171142578125,2024-12-29 07:52:09.282627,TDS
717,3,16.9375,2024-12-29 08:02:09.70381,Temp
718,4,7.843095302581787,2024-12-29 08:02:09.972357,PH
719,5,1095.7540283203125,2024-12-29 08:02:10.326302,TDS
720,3,16.9375,2024-12-29 08:12:10.857308,Temp
721,4,7.83211898803711,2024-12-29 08:12:11.158066,PH
722,5,1099.30615234375,2024-12-29 08:12:11.515743,TDS
723,3,16.9375,2024-12-29 08:22:11.942547,Temp
724,4,7.846063613891602,2024-12-29 08:22:12.296969,PH
725,5,1091.5054931640625,2024-12-29 08:22:12.606356,TDS
726,3,16.9375,2024-12-29 08:32:13.031049,Temp
727,4,7.845794200897217,2024-12-29 08:32:13.31191,PH
728,5,1115.78369140625,2024-12-29 08:32:13.661367,TDS
729,3,16.9375,2024-12-29 08:42:14.101137,Temp
730,4,7.832388401031494,2024-12-29 08:42:14.369312,PH
731,5,1112.182373046875,2024-12-29 08:42:14.748771,TDS
732,3,17,2024-12-29 08:52:15.160453,Temp
733,4,7.835447311401367,2024-12-29 08:52:15.687836,PH
734,5,1111.46337890625,2024-12-29 08:52:16.10402,TDS
735,3,17,2024-12-29 09:02:16.478602,Temp
736,4,7.841745376586914,2024-12-29 09:02:17.002166,PH
737,5,1091.5054931640625,2024-12-29 09:02:17.402168,TDS
738,3,17,2024-12-29 09:12:17.833285,Temp
739,4,7.836077690124512,2024-12-29 09:12:18.238163,PH
740,5,1116.5052490234375,2024-12-29 09:12:18.636397,TDS
741,3,17.0625,2024-12-29 09:22:19.072967,Temp
742,4,7.828519821166992,2024-12-29 09:22:19.337666,PH
743,5,1098.594970703125,2024-12-29 09:22:19.79964,TDS
744,3,17.0625,2024-12-29 09:32:20.235054,Temp
745,4,7.815834045410156,2024-12-29 09:32:20.570866,PH
746,5,1105.7269287109375,2024-12-29 09:32:20.982224,TDS
747,3,17.125,2024-12-29 09:42:21.297222,Temp
748,4,7.816823959350586,2024-12-29 09:42:21.57001,PH
749,5,1102.8690185546875,2024-12-29 09:42:21.839128,TDS
750,3,17.125,2024-12-29 09:52:22.404269,Temp
751,4,7.80701732635498,2024-12-29 09:52:22.762374,PH
752,5,1112.9017333984375,2024-12-29 09:52:23.072598,TDS
753,3,17.0625,2024-12-29 10:02:23.508144,Temp
754,4,7.823122024536133,2024-12-29 10:02:23.779697,PH
755,5,1097.173583984375,2024-12-29 10:02:24.167817,TDS
756,3,17.125,2024-12-29 10:12:24.654215,Temp
757,4,7.837067127227783,2024-12-29 10:12:24.931784,PH
758,5,1092.2125244140625,2024-12-29 10:12:25.363867,TDS
759,3,17.0625,2024-12-29 10:22:25.789576,Temp
760,4,7.840845584869385,2024-12-29 10:22:26.097408,PH
761,5,1136.884033203125,2024-12-29 10:22:26.502571,TDS
762,3,17.0625,2024-12-29 10:32:26.839103,Temp
763,4,7.830589294433594,2024-12-29 10:32:27.239003,PH
764,5,1115.0625,2024-12-29 10:32:27.751347,TDS
765,3,17.0625,2024-12-29 10:42:27.926463,Temp
766,4,7.831488609313965,2024-12-29 10:42:28.231173,PH
767,5,1094.336181640625,2024-12-29 10:42:28.652286,TDS
768,3,17.0625,2024-12-29 10:52:29.127781,Temp
769,4,7.61601448059082,2024-12-29 10:52:29.402008,PH
770,5,1086.568115234375,2024-12-29 10:52:29.661931,TDS
771,3,17.0625,2024-12-29 11:02:30.22434,Temp
772,4,7.625730991363525,2024-12-29 11:02:30.630109,PH
773,5,1120.119384765625,2024-12-29 11:02:30.938738,TDS
774,3,17,2024-12-29 11:12:31.369295,Temp
775,4,7.62330150604248,2024-12-29 11:12:31.633894,PH
776,5,1115.78369140625,2024-12-29 11:12:31.919728,TDS
777,3,17,2024-12-29 11:22:32.470619,Temp
778,4,7.850562572479248,2024-12-29 11:22:32.825241,PH
779,5,1115.78369140625,2024-12-29 11:22:33.121173,TDS
780,3,17,2024-12-29 11:32:33.618378,Temp
781,4,7.853261470794678,2024-12-29 11:32:33.963483,PH
782,5,1084.4583740234375,2024-12-29 11:32:34.436324,TDS
783,3,17,2024-12-29 11:42:34.686662,Temp
784,4,7.85443115234375,2024-12-29 11:42:35.054758,PH
785,5,1073.270263671875,2024-12-29 11:42:35.371114,TDS
786,3,17,2024-12-29 11:52:35.852415,Temp
787,4,7.843994140625,2024-12-29 11:52:36.106688,PH
788,5,1090.0926513671875,2024-12-29 11:52:36.41108,TDS
789,3,17,2024-12-29 12:02:37.014431,Temp
790,4,7.83598756790161,2024-12-29 12:02:37.291496,PH
791,5,1091.5054931640625,2024-12-29 12:02:37.708976,TDS
792,3,17,2024-12-29 12:12:38.191658,Temp
793,4,7.83481788635254,2024-12-29 12:12:38.537341,PH
794,5,1107.158447265625,2024-12-29 12:12:38.902423,TDS
795,3,17,2024-12-29 12:22:39.268082,Temp
796,4,7.833558082580566,2024-12-29 12:22:39.583432,PH
797,5,1088.6815185546875,2024-12-29 12:22:39.993734,TDS
798,3,17,2024-12-29 12:32:40.510318,Temp
799,4,7.8206024169921875,2024-12-29 12:32:40.913917,PH
800,5,1084.4583740234375,2024-12-29 12:32:41.20644,TDS
801,3,16.9375,2024-12-29 12:42:41.565807,Temp
802,4,7.823482036590576,2024-12-29 12:42:41.909977,PH
803,5,1121.568115234375,2024-12-29 12:42:42.32164,TDS
804,3,17,2024-12-29 12:52:42.645853,Temp
805,4,7.8139448165893555,2024-12-29 12:52:42.910688,PH
806,5,1116.5052490234375,2024-12-29 12:52:43.190242,TDS
807,3,16.9375,2024-12-29 13:02:43.693194,Temp
808,4,7.817813396453857,2024-12-29 13:02:43.963839,PH
809,5,1111.46337890625,2024-12-29 13:02:44.382926,TDS
810,3,17,2024-12-29 13:12:44.862367,Temp
811,4,7.819433212280273,2024-12-29 13:12:45.130748,PH
812,5,1115.78369140625,2024-12-29 13:12:45.392363,TDS
813,3,17,2024-12-29 13:22:45.926332,Temp
814,4,7.819613456726074,2024-12-29 13:22:46.22174,PH
815,5,1108.5916748046875,2024-12-29 13:22:46.679802,TDS
816,3,16.9375,2024-12-29 13:32:46.972052,Temp
817,4,7.82204246520996,2024-12-29 13:32:47.35111,PH
818,5,1117.9495849609375,2024-12-29 13:32:47.722237,TDS
819,3,16.9375,2024-12-29 13:42:48.113987,Temp
820,4,7.8206024169921875,2024-12-29 13:42:48.393894,PH
821,5,1083.7559814453125,2024-12-29 13:42:48.667927,TDS
822,3,17,2024-12-29 13:52:49.189023,Temp
823,4,7.80980682373047,2024-12-29 13:52:49.533731,PH
824,5,1105.01171875,2024-12-29 13:52:49.898036,TDS
825,3,17,2024-12-29 14:02:50.329446,Temp
826,4,7.80701732635498,2024-12-29 14:02:50.641319,PH
827,5,1082.3524169921875,2024-12-29 14:02:51.008636,TDS
828,3,17,2024-12-29 14:12:51.422203,Temp
829,4,7.80512809753418,2024-12-29 14:12:51.830832,PH
830,5,1103.582763671875,2024-12-29 14:12:52.138697,TDS
831,3,16.9375,2024-12-29 14:22:52.742876,Temp
832,4,7.792802333831787,2024-12-29 14:22:53.049921,PH
833,5,1079.5501708984375,2024-12-29 14:22:53.488624,TDS
834,3,16.9375,2024-12-29 14:32:53.820138,Temp
835,4,7.777777671813965,2024-12-29 14:32:54.270613,PH
836,5,1082.3524169921875,2024-12-29 14:32:54.531707,TDS
837,3,16.9375,2024-12-29 14:42:54.970356,Temp
838,4,7.780567169189453,2024-12-29 14:42:55.272179,PH
839,5,1094.336181640625,2024-12-29 14:42:55.577843,TDS
840,3,16.9375,2024-12-29 14:52:56.115886,Temp
841,4,7.77939748764038,2024-12-29 14:52:56.469838,PH
842,5,1092.9200439453125,2024-12-29 14:52:56.748645,TDS
843,3,16.9375,2024-12-29 15:02:57.3307,Temp
844,4,7.777058124542236,2024-12-29 15:02:57.738438,PH
845,5,1078.8507080078125,2024-12-29 15:02:58.134272,TDS
846,3,16.9375,2024-12-29 15:12:58.527122,Temp
847,4,7.788483619689941,2024-12-29 15:12:58.803875,PH
848,5,1112.9017333984375,2024-12-29 15:12:59.253146,TDS
849,3,16.9375,2024-12-29 15:22:59.715421,Temp
850,4,7.80215883255005,2024-12-29 15:23:00.002172,PH
851,5,1082.3524169921875,2024-12-29 15:23:00.541567,TDS
852,3,16.9375,2024-12-29 15:33:00.850991,Temp
853,4,7.801799297332764,2024-12-29 15:33:01.286349,PH
854,5,1097.884033203125,2024-12-29 15:33:01.720082,TDS
855,3,16.9375,2024-12-29 15:43:02.127307,Temp
856,4,7.80044984817505,2024-12-29 15:43:02.44449,PH
857,5,1093.6278076171875,2024-12-29 15:43:02.711889,TDS
858,3,16.9375,2024-12-29 15:53:03.24279,Temp
859,4,7.809446811676025,2024-12-29 15:53:03.51805,PH
860,5,1086.568115234375,2024-12-29 15:53:03.903916,TDS
861,3,16.9375,2024-12-29 16:03:04.307685,Temp
862,4,7.818083763122559,2024-12-29 16:03:04.693391,PH
863,5,1082.3524169921875,2024-12-29 16:03:05.05542,TDS
864,3,16.9375,2024-12-29 16:13:05.382134,Temp
865,4,7.82654047012329,2024-12-29 16:13:05.652589,PH
866,5,1084.4583740234375,2024-12-29 16:13:05.941597,TDS
867,3,16.9375,2024-12-29 16:23:06.534425,Temp
868,4,7.817453861236572,2024-12-29 16:23:06.98827,PH
869,5,1091.5054931640625,2024-12-29 16:23:07.35069,TDS
870,3,16.9375,2024-12-29 16:33:07.78899,Temp
871,4,7.817453861236572,2024-12-29 16:33:08.072484,PH
872,5,1128.108642578125,2024-12-29 16:33:08.395447,TDS
873,3,16.9375,2024-12-29 16:43:08.922456,Temp
874,4,7.8163743019104,2024-12-29 16:43:09.289793,PH
875,5,1094.336181640625,2024-12-29 16:43:09.733698,TDS
